mean_flex1x,mean_flex1y,mean_pof1,mean_flex2x,mean_flex2y,mean_pof2,activity
0.828691121594029,0.672591093117409,0.579370541859592,0.940037751677852,0.630910777794959,0.863114997036159,0
0.900929381116666,0.7910661268556,0.618414466274559,0.876279362416107,0.646397092933354,0.885506816834618,0
0.96108568612265,0.826180836707153,0.63433863095983,0.717757270693512,0.54696149683006,0.759647302904565,0
0.975005280574527,0.82774628879892,0.642848204229758,0.849762304250559,0.590505644038967,0.816004742145821,0
0.909533197211857,0.812024291497976,0.624890501814541,0.905830536912752,0.619220658728931,0.851674570243035,0
0.743349996479617,0.610715249662618,0.538637216868977,0.931431767337808,0.627454770372661,0.894472436277416,0
0.8311553897064,0.682051282051282,0.597077962708047,0.942967002237136,0.646860986547085,0.895672791938352,0
0.907885657959586,0.800728744939272,0.625328494556376,0.852887304250559,0.637219730941704,0.848621813870777,0
0.965500246426812,0.809311740890688,0.641784507571017,0.724007270693512,0.550850471625174,0.767160640189686,0
0.97090051397592,0.819824561403509,0.651701914653986,0.868099832214765,0.597162517396011,0.820583876704209,0
0.878018728437654,0.798151147098516,0.611907145538731,0.923259228187919,0.626086284212154,0.858995257854179,0
0.734070266845033,0.611983805668016,0.50910399199099,0.939737136465324,0.63151383949281,0.881520450503853,0
0.841181440540731,0.703427800269906,0.592604179702165,0.946847035794184,0.643234884799752,0.881550088915234,0
0.911145532633951,0.809514170040486,0.623075960455513,0.87954418344519,0.65202566877996,0.888174273858921,0
0.963064141378582,0.830296896086369,0.63627831310224,0.717058165548099,0.546667697541364,0.756520450503853,0
0.977166795747377,0.817705802968961,0.64919909898636,0.845246085011185,0.587876913561156,0.828052756372259,0
0.921706681686967,0.833468286099865,0.637654861719434,0.916086409395973,0.617194989948972,0.83119442797866,0
0.740308385552348,0.640539811066127,0.511106244525091,0.943903803131992,0.624555435286841,0.878319502074689,0
0.801478560867422,0.668569500674764,0.589256663746715,0.95032158836689,0.638967063553425,0.881075874333136,0
0.880729423361262,0.778205128205128,0.615411087473408,0.913408836689038,0.668617597031081,0.923340248962656,0
0.957058367950433,0.820701754385965,0.637060442998373,0.719085570469798,0.557685170867481,0.735477178423237,0
0.974442019291699,0.813076923076923,0.646539857339507,0.826475111856823,0.583292098345446,0.82756372258447,0
0.923051467999718,0.83280701754386,0.638562132398949,0.918847874720358,0.616050719035101,0.816804979253112,0
0.727001337745547,0.610580296896086,0.48420097609811,0.937024608501119,0.625328591309726,0.870732068761115,0
0.836956980919524,0.682132253711201,0.591258916280816,0.9542225950783,0.629086129580949,0.867842323651452,0
0.90080264732803,0.782091767881241,0.615849080215242,0.900992729306488,0.651584969846915,0.914448725548311,0
0.947687108357389,0.815587044534413,0.634901764485046,0.702950223713646,0.540598422761713,0.723651452282158,0
0.970076744349786,0.807557354925776,0.64632086096859,0.836961689038031,0.580748415030153,0.822080616478957,0
0.907934943321834,0.812145748987854,0.62717432111125,0.918882829977628,0.618493892067419,0.82603734439834,0
0.732408646060691,0.615910931174089,0.488643473908147,0.939401565995526,0.623318385650224,0.849896265560166,0
0.809807787087235,0.67246963562753,0.580872231260168,0.955942393736018,0.640915416731096,0.848132780082988,0
0.88539041047666,0.786558704453441,0.612094856713803,0.885738255033557,0.655373434359054,0.895198577356254,0
0.940167570231641,0.812037786774629,0.633744212238769,0.702488814317673,0.541472089067574,0.744131594546533,0
0.953171865098923,0.795924426450742,0.64256663746715,0.848434004474273,0.592531312818927,0.81235921754594,0
0.899563472505809,0.803711201079622,0.629395570016268,0.916449944071588,0.617635688882016,0.842753408417309,0
0.729296627473069,0.61331983805668,0.507383306219497,0.94326062639821,0.624710066491418,0.896235921754594,0
0.822164331479265,0.67642375168691,0.599299211613065,0.950908836689038,0.631606618215556,0.9064463544754,0
0.887826515524889,0.775479082321188,0.620354148416969,0.903069071588367,0.663777640327818,0.922006520450504,0
0.941209603604872,0.817260458839406,0.634057064197222,0.696112975391499,0.539902582341116,0.709691760521636,0
0.959121312398789,0.801848852901485,0.643380052559129,0.811143736017897,0.577369723210144,0.818672199170125,0
0.941484193480251,0.835479082321188,0.645945438618446,0.900307606263982,0.612385959486624,0.847821576763486,0
0.761134971484898,0.660593792172739,0.51827055437367,0.93153663310962,0.619761867944951,0.890486069946651,0
0.807040766035345,0.66387314439946,0.580715805280941,0.947266498881432,0.620303077160971,0.90617960877297,0
0.883102161515173,0.760593792172739,0.611437867601051,0.931970078299776,0.660375753827122,0.9399377593361,0
0.949010772372034,0.826693657219973,0.634651482918283,0.735171979865772,0.572970465439926,0.713263189093065,0
0.973449271280715,0.819973009446693,0.643129770992366,0.795973154362416,0.568578939229936,0.787033195020747,0
0.949285362247412,0.831201079622132,0.645976723814291,0.904907718120805,0.610963352404515,0.819264967397748,0
0.753692881785539,0.661214574898786,0.507477161807033,0.928425615212528,0.623612184938921,0.891938352104327,0
0.796007885657959,0.65217273954116,0.586409710924791,0.944686800894855,0.634799752590073,0.896680497925311,0
0.878229951418715,0.763279352226721,0.611156300838443,0.931236017897091,0.6659965981135,0.93608476585655,0
0.951446877420263,0.823481781376518,0.635683894381179,0.744386185682326,0.576542446265657,0.738322465915827,0
0.97894810955432,0.823481781376518,0.644193467651107,0.805327181208054,0.575444564713159,0.800044457617072,0
0.956502147433641,0.835762483130905,0.645351019897385,0.905124440715883,0.614086902736972,0.816167753408418,0
0.760099978877702,0.675006747638327,0.528000250281567,0.929718959731543,0.626642956548631,0.887611144042679,0
0.817608955854397,0.673765182186235,0.596420973595295,0.950251677852349,0.633856502242152,0.86828689982217,0
0.897345631204675,0.79085020242915,0.6194781629333,0.92694351230425,0.654685325498686,0.925266745702431,0
0.959276209251567,0.843994601889339,0.636247027906395,0.729984619686801,0.55722127725375,0.749718435091879,0
0.982440329507851,0.819973009446694,0.645945438618446,0.826719798657718,0.580910777794959,0.827860106698281,0
0.951200450609026,0.824372469635628,0.645225879114003,0.90231403803132,0.610545848152157,0.849244220509781,0
0.759867633598535,0.662672064777328,0.51298335627581,0.935178970917226,0.628421215401268,0.884854771784233,0
0.809864113215518,0.668286099865047,0.575491177574772,0.947916666666666,0.634451832379774,0.868775933609959,0
0.885826937970851,0.780418353576248,0.611938430734577,0.929614093959732,0.65998917581568,0.923340248962656,0
0.956347250580863,0.838623481781377,0.636153172318859,0.741086409395973,0.562594711612803,0.738500296384114,0
0.979757797648385,0.813495276653171,0.645632586659992,0.825908836689038,0.580083500850472,0.809973325429757,0
0.960691403224671,0.820377867746289,0.647134276060568,0.898958333333333,0.600865934745632,0.846310017783047,0
0.765873407026684,0.668097165991903,0.506100613189839,0.937108501118568,0.617674346683161,0.911484884410196,0
0.784200521016686,0.648812415654521,0.576523589037667,0.948238255033557,0.617937219730942,0.890145228215768,0
0.874188551714427,0.760769230769231,0.598548366912777,0.936884787472036,0.647278490799443,0.919027860106698,0
0.945412940927973,0.81834008097166,0.633181078713553,0.766205257270694,0.572514303386423,0.76676052163604,0
0.979398718580582,0.805452091767881,0.646539857339507,0.810696308724832,0.574161125715169,0.810417901600474,0
0.959339576145885,0.82080971659919,0.648166687523464,0.918973713646532,0.618880470078862,0.791034380557202,0
0.791628529183975,0.708609986504723,0.565886622450256,0.934347035794183,0.624377609401577,0.870435684647303,0
0.782053087375907,0.64940620782726,0.596952821924665,0.953111017897092,0.636740374207515,0.886040308239479,0
0.866380342181229,0.771012145748988,0.604336128144162,0.936954697986577,0.656231637544456,0.909825133372851,0
0.943533056396536,0.834412955465587,0.634901764485046,0.74846196868009,0.572815834235349,0.766478956727919,0
0.971287756107865,0.811646423751686,0.645538731072456,0.822448266219239,0.58616823875058,0.830690574985181,0
0.868267267478702,0.774696356275304,0.605118258040295,0.915625,0.620071130354105,0.817027267338471,0
0.76271914384285,0.632361673414305,0.562288824928044,0.946406599552572,0.624122467914025,0.804653230586841,0
0.845588960078857,0.709811066126856,0.600550619446878,0.955809563758389,0.635147672800371,0.856594546532306,0
0.903935788213758,0.79855600539811,0.618852459016394,0.832186800894855,0.611025204886346,0.833195020746888,0
0.961684151235655,0.801079622132254,0.641784507571017,0.734444910514542,0.547580021648369,0.782676348547718,0
0.965281982679716,0.822267206477733,0.651357777499687,0.88092841163311,0.606834699242307,0.821369294605809,0
0.797753995634725,0.696815114709852,0.568858716055562,0.924398769574944,0.619151074686872,0.835743924125667,0
0.792353728085616,0.631875843454791,0.597422099862345,0.947042785234899,0.621292716870264,0.838692946058091,0
0.874519467718088,0.756194331983806,0.611218871230134,0.924419742729306,0.639593319931962,0.911662714878483,0
0.929796521861579,0.818367071524966,0.633744212238769,0.732312639821029,0.558922220504098,0.721769413159455,0
0.972329789481095,0.804021592442645,0.647165561256414,0.834200223713646,0.587235194062161,0.823399525785418,0
0.930394986974583,0.822294197031039,0.643661619321737,0.904082774049217,0.614937374362146,0.841064018968583,0
0.761437724424417,0.66672064777328,0.547772494055813,0.950461409395973,0.620998917581568,0.857128037937167,0
0.821671477856791,0.701309041835358,0.608528344387436,0.956781319910514,0.635395082727694,0.909262003556609,0
0.902006618320073,0.809284750337382,0.617569765986735,0.824748322147651,0.612942631823102,0.82756372258447,0
0.970210518904457,0.827800269905533,0.642660493054686,0.754411353467561,0.55492500386578,0.783283935981032,0
0.969759909878195,0.836302294197031,0.651295207107996,0.892757270693512,0.611906602752436,0.745717249555424,0
0.79927480109836,0.731511470985155,0.551558002753097,0.92760067114094,0.626039894850781,0.851896858328394,0
0.788453143702035,0.668542510121458,0.56713803028407,0.955124440715884,0.629658265037885,0.827430349733254,0
0.879525452369218,0.774952766531714,0.601958453259917,0.947958612975392,0.645910004638936,0.896547125074096,0
0.951446877420263,0.835182186234818,0.635371042422726,0.76079418344519,0.575892995206432,0.771784232365145,0
0.983489403647117,0.813225371120108,0.649418095357277,0.824944071588367,0.579449512911706,0.81339656194428,0
0.950637189326199,0.835209176788124,0.646758853710424,0.91915548098434,0.614396165146127,0.780068168346177,0
0.738991762303739,0.629217273954116,0.485546239519459,0.946301733780761,0.627547549095407,0.837774155305276,0
0.819847919453637,0.688218623481782,0.584344887998999,0.956347874720358,0.628730477810422,0.829060462359218,0
0.926691544039991,0.830283400809717,0.616255787761231,0.900789988814317,0.635379619607237,0.852726733847066,0
0.961268746039569,0.831039136302294,0.635683894381179,0.740114653243848,0.552783361682388,0.738307646710137,0
0.979624023093713,0.823670715249662,0.646164434989363,0.860661353467562,0.590637080562858,0.78402489626556,0
0.879701471520101,0.793711201079622,0.606713803028407,0.923993288590604,0.617488789237668,0.825740960284529,0
0.734696895022178,0.612834008097166,0.483450131397823,0.939149888143177,0.625483222514303,0.838470657972733,0
0.859381820742097,0.72144399460189,0.588630959829809,0.955634787472036,0.634397711458172,0.815397154712508,0
0.924283602055904,0.83165991902834,0.624953072206232,0.838779362416107,0.616499149528375,0.824570243034973,0
0.964951066676054,0.828178137651822,0.636872731823301,0.742211968680089,0.548407298592856,0.770391227030231,0
0.983130324579314,0.827058029689609,0.65020022525341,0.877188199105145,0.600030926240916,0.740945465323059,0
0.917960994156164,0.821619433198381,0.633681641847078,0.931606543624161,0.621292716870264,0.810714285714286,0
0.753101457438569,0.657139001349528,0.525403579026405,0.946630313199105,0.622676666151229,0.87937166567872,0
0.840935013729494,0.722456140350877,0.598579652108622,0.958186521252796,0.638240296891913,0.882587433313574,0
0.928719284658171,0.833549257759784,0.627080465523714,0.826524049217002,0.616700170094325,0.812299940723177,0
0.970449904949659,0.843994601889339,0.639782255036917,0.763842281879194,0.560476264110097,0.803734439834025,0
0.978391889037527,0.849500674763833,0.646977850081342,0.880383109619687,0.60492500386578,0.815589804386485,0
0.825184820108428,0.73468286099865,0.544299837316982,0.924958053691275,0.618091850935519,0.858817427385892,0
0.79071322959938,0.666720647773279,0.562632962082343,0.949972035794184,0.622777176434204,0.859410195613515,0
0.892234035063015,0.780404858299595,0.608309348016519,0.939394574944071,0.648762950363383,0.91314463544754,0
0.954565936773922,0.832995951417004,0.634588912526592,0.739974832214765,0.562563785371888,0.738292827504446,0
0.971815813560515,0.821052631578947,0.640720810912276,0.820246085011186,0.575460027833617,0.790574985180794,0
0.94933464760966,0.823373819163293,0.643567763734201,0.903914988814318,0.613406525436833,0.787922347362182,0
0.734753221150461,0.629892037786774,0.491959704667751,0.941191275167785,0.625143033864234,0.866256668642561,0
0.81961557417447,0.670890688259109,0.568326867726192,0.958333333333333,0.627524354414721,0.869398340248963,0
0.93646412729705,0.803751686909582,0.62282567888875,0.910137024608501,0.657909386114118,0.904519857735625,0
0.979511370837147,0.825641025641025,0.642159929921161,0.717072147651007,0.547224369877841,0.718627741553053,0
0.985974794057594,0.807516869095817,0.649261669378051,0.847706935123042,0.5831993196227,0.798755186721992,0
0.967359008660142,0.834966261808367,0.649292954573896,0.916883389261745,0.605257460955621,0.821547125074096,0
0.839160740688587,0.762793522267206,0.585565010636967,0.947308445190157,0.606463584351322,0.846206283343213,0
0.77425895937478,0.646396761133603,0.520835940432987,0.951328299776286,0.60256687799598,0.79536158861885,0
0.917932831092023,0.760107962213225,0.611907145538731,0.951978467561521,0.630021648368641,0.862951985773563,0
0.964789129057242,0.831120107962213,0.634276060568139,0.819204418344519,0.627586206896552,0.820005927682276,0
0.970555516440189,0.814628879892038,0.638474533850582,0.749986017897092,0.548809339724757,0.765085951393006,0.05
0.943286629585299,0.825371120107962,0.640314103366287,0.913003355704698,0.620272150920055,0.776852400711322,1
0.948602407941984,0.825371120107962,0.640971092479039,0.908557046979866,0.619452605535797,0.759558387670421,1
0.947954657466733,0.825371120107962,0.640908522087348,0.912520973154362,0.619452605535797,0.764552459988145,1
0.947827923678096,0.825371120107962,0.641596796395945,0.909766498881432,0.616947580021648,0.798132780082988,1
0.942410054213898,0.806558704453441,0.630271555499938,0.786346476510067,0.568694912633369,0.864893301719028,1
0.89939449412096,0.796761133603239,0.630083844324865,0.885395693512304,0.601793721973094,0.766582691167754,1
0.680268253185947,0.581187584345479,0.476410962332624,0.896427572706936,0.60074222978197,0.862196206283343,1
0.829888051820038,0.687611336032389,0.608059066449756,0.912395134228188,0.618803154476573,0.941123295791346,1
0.909895796662677,0.782483130904183,0.628457014140908,0.696280760626398,0.558048554198237,0.782913455838767,1
0.927796944307541,0.790715249662618,0.646289575772744,0.775181767337808,0.562517396010515,0.851244813278008,1
0.77297401957333,0.694237516869096,0.520835940432987,0.881627516778524,0.595639400030926,0.864152341434499,1
0.726807716679575,0.589055330634278,0.536228256788888,0.909570749440716,0.603649296428019,0.915812092471844,1
0.907508976976695,0.749757085020243,0.624389938681016,0.797937639821029,0.617009432503479,0.867990515708358,1
0.926617615996621,0.771390013495276,0.638280565636341,0.676600950782998,0.519707747023349,0.789270895080024,1
0.875480532281912,0.780134952766532,0.625328494556376,0.876496085011185,0.592183392608628,0.785906935388264,1
0.658040554812364,0.533927125506073,0.407646101864598,0.896413590604027,0.599505180145353,0.888085358624778,1
0.856910511863691,0.65165991902834,0.592854461268928,0.90292225950783,0.634761094788929,0.971043272080616,1
0.912525522776878,0.69417004048583,0.636591165060693,0.676048657718121,0.544703881243235,0.717723770005928,1
0.914380764627191,0.757908232118758,0.645288449505694,0.781746364653244,0.561040668006804,0.820257854179016,1
0.741836231782018,0.653238866396761,0.460267801276436,0.897322427293065,0.605504870882944,0.867056905749852,1
0.730849116383863,0.586801619433199,0.500125140783381,0.9071798098434,0.61457399103139,0.926259632483699,1
0.901661620784341,0.701039136302294,0.621511700663246,0.798098434004474,0.614017318694913,0.857246591582691,1
0.931729212138281,0.779757085020243,0.634588912526592,0.653090044742729,0.500309262409154,0.71624184943687,1
0.887101316623249,0.796059379217274,0.626955324740333,0.872399328859061,0.592863769908768,0.839093064611737,1
0.665605857917342,0.553198380566802,0.406519834814166,0.899538590604027,0.603680222668935,0.922036158861885,1
0.842744490600577,0.688218623481781,0.594481291452884,0.89768596196868,0.642082882325653,0.965560165975104,1
0.912444553967472,0.778960863697706,0.628707295707671,0.643973713646532,0.520341734962115,0.675059276822762,1
0.92359360698444,0.795033738191633,0.640908522087348,0.81075922818792,0.570148445956394,0.817753408417309,1
0.696740125325636,0.586855600539811,0.400638217995245,0.887744686800895,0.602319468068656,0.913352104327208,1
0.79360346405689,0.62029689608637,0.551307721186335,0.911710011185682,0.615339415494047,0.97294013040901,1
0.915394634936281,0.719028340080971,0.627518458265549,0.760787192393736,0.598384103912169,0.798695909899229,1
0.930106315567134,0.747408906882591,0.641221374045802,0.710801174496644,0.525777021803,0.771191464137522,1
0.823801309582483,0.743846153846154,0.553873107245651,0.892694351230425,0.599443327663522,0.812759336099585,1
0.665489685277758,0.518744939271255,0.389375547490927,0.911087807606264,0.606772846760476,0.895050385299348,1
0.888210237273815,0.672496626180837,0.581091227631085,0.874091163310961,0.63421215401268,0.950622406639004,1
0.929592339646554,0.730404858299595,0.633650356651233,0.626831655480984,0.498561929797433,0.658595139300534,1
0.90801591213124,0.769662618083671,0.635152046051808,0.849951062639821,0.581699396938302,0.763189093064612,1
0.674065338308808,0.577543859649123,0.379802277562258,0.898972315436241,0.602133910623163,0.880779490219324,1
0.826026191649651,0.640566801619433,0.559254160931048,0.91298937360179,0.615323952373589,0.955231179608773,1
0.904319509962684,0.678771929824561,0.628394443749218,0.718351510067114,0.563885882171022,0.723695909899229,1
0.920738576357108,0.722577597840756,0.63821799524465,0.728062080536913,0.531165919282511,0.770909899229401,1
0.794212490318947,0.701255060728745,0.515705168314354,0.891275167785235,0.599141796814597,0.824703615886189,1
0.711198338379216,0.569865047233469,0.470341634338631,0.912541946308725,0.599311891139632,0.909128630705394,1
0.889970428782652,0.667058029689609,0.608809911150044,0.856746364653244,0.623070975722901,0.937240663900415,1
0.915419277617405,0.705978407557355,0.633149793517708,0.645001398210291,0.5078243389516,0.693168346176645,1
0.899827501232134,0.769095816464238,0.635965461143787,0.867848154362416,0.583833307561466,0.77396265560166,1
0.681697528691122,0.576707152496626,0.417719934926793,0.907375559284117,0.602443173032318,0.885847658565501,1
0.832398084911638,0.64808367071525,0.589725941684395,0.916792505592842,0.611999381475182,0.946769413159455,1
0.915324227275928,0.679797570850202,0.632649230384182,0.717477628635347,0.570287614040513,0.759306461173681,1
0.922445962120679,0.727935222672065,0.642410211487924,0.757864932885906,0.552412246791403,0.810921754593954,1
0.807100612546645,0.725425101214575,0.537291953447629,0.895693512304251,0.601113344672955,0.834336099585062,1
0.702960642117862,0.568987854251012,0.495369791014892,0.912835570469799,0.607561465903819,0.90542382928275,1
0.890234457508977,0.650877192982456,0.614754098360656,0.87135067114094,0.643072522034946,0.951511558980439,1
0.921541223685137,0.703238866396761,0.637342009760981,0.651167505592841,0.513723519406216,0.739107883817428,1
0.905850876575371,0.768353576248313,0.638906269553247,0.862807606263982,0.585634761094789,0.774718435091879,1
0.68706963317609,0.581039136302294,0.408584657739957,0.905900447427293,0.610275243544147,0.884765856550089,1
0.842814898260931,0.6444669365722,0.589037667375798,0.912087527964205,0.627168702644193,0.938944872554831,1
0.91669717665282,0.705074224021592,0.633024652734326,0.689548378076063,0.548090304623473,0.735995850622407,1
0.922375554460325,0.757017543859649,0.641534226004255,0.785717281879195,0.559981444255451,0.823355068168346,1
0.758772794480039,0.665951417004049,0.471467901389063,0.895497762863535,0.601530848925313,0.880334914048607,1
0.738889671196226,0.599055330634278,0.530096358403204,0.91282158836689,0.607948043915262,0.922762299940723,1
0.904963740054918,0.68582995951417,0.626267050431736,0.810570469798658,0.610762331838565,0.884321280379372,1
0.919471238470746,0.71246963562753,0.635652609185334,0.670511744966443,0.516104839956703,0.780008891523414,1
0.862296697880729,0.757219973009447,0.610186459767238,0.872371364653244,0.59393072522035,0.81287788974511,1
0.667489262831796,0.55387314439946,0.425603804279815,0.902971196868009,0.600958713468378,0.903200948429164,1
0.861803844258255,0.661889338731444,0.603491427856338,0.905655760626398,0.620009277872275,0.968346176644932,1
0.91435260156305,0.68970310391363,0.632899511950945,0.662982382550336,0.523635379619607,0.717708950800237,1
0.911064563824544,0.745371120107962,0.638843699161557,0.817953020134228,0.568401113344673,0.775400118553645,1
0.715602337534324,0.615964912280702,0.41840820923539,0.905508948545861,0.605628575846606,0.883669235328986,1
0.771090614658875,0.619514170040486,0.544049555750219,0.912919463087248,0.609030462347302,0.956357439241257,1
0.899521227909597,0.666396761133603,0.622450256538606,0.790086689038031,0.608790783980207,0.850740960284529,1
0.91704569457157,0.700067476383266,0.63333750469278,0.670623601789709,0.518702644193598,0.760921754593954,1
0.866918960782934,0.768434547908232,0.616255787761231,0.897979586129754,0.59777331065409,0.753378778897451,1
0.672752235443216,0.556153846153846,0.410336628707296,0.916974272930649,0.607082109169631,0.879801422643747,1
0.872030556924593,0.655398110661268,0.585784007007884,0.91241610738255,0.62638008350085,0.945406046235922,1
0.911853129620503,0.692914979757085,0.630897259416844,0.658067673378076,0.529635070357198,0.679623592175459,1
0.909674012532564,0.734939271255061,0.637967713677888,0.796735178970917,0.562641100974177,0.805127445168939,1
0.715243258466521,0.615883940620783,0.430546865223376,0.898972315436242,0.598755218803154,0.864611736810907,1
0.776071956628881,0.620904183535763,0.546176949067701,0.916240212527964,0.605412092160198,0.93195020746888,1
0.903604872210097,0.669892037786775,0.626579902390189,0.777076342281879,0.606803773001392,0.815308239478364,1
0.920192916989369,0.708164642375169,0.63627831310224,0.699398769574944,0.524354414720891,0.758328393598103,1
0.859529676828839,0.755141700404858,0.606369665874108,0.887269295302013,0.596543992577702,0.820524599881447,1
0.679088924875027,0.577273954116059,0.472594168439495,0.905907438478747,0.604608009896397,0.916064018968583,1
0.865524889107935,0.676585695006748,0.614128394443749,0.900859899328859,0.631567960414412,0.957113218731476,1
0.929778919946491,0.763630229419703,0.633274934301089,0.650272651006711,0.51895778568115,0.716538233550682,1
0.919907765964937,0.783211875843455,0.642723063446377,0.833857662192394,0.58036183701871,0.824155305275638,1
0.703946349362811,0.615195681511471,0.438681016143161,0.901810682326622,0.609293335395083,0.897732661529342,1
0.817654720833627,0.646315789473684,0.589475660117633,0.908326342281879,0.621362300912324,0.931816834617665,1
0.920559036823206,0.769905533063428,0.627143035915405,0.693638143176734,0.551453533323024,0.754193835210432,1
0.934630007744843,0.779757085020243,0.635026905268427,0.769665827740492,0.550432967372816,0.811558980438648,1
0.792688164472295,0.728245614035088,0.545488674759104,0.887115492170022,0.596876449667542,0.836099585062241,1
0.710409772583257,0.585937921727395,0.507571017394569,0.911577181208054,0.601399412401422,0.923384706579727,1
0.897972259381821,0.721970310391363,0.619572018520836,0.822776845637584,0.61598886655327,0.880038529934796,1
0.925667112581849,0.74697705802969,0.633587786259542,0.663185123042506,0.515293026132674,0.747228808535863,1
0.88059564880659,0.778758434547908,0.627956451007383,0.886353467561521,0.597680531931343,0.783772969768821,1
0.667950433007111,0.552415654520918,0.423538981354023,0.905327181208054,0.606966135766197,0.906327800829876,1
0.85071111736957,0.647962213225371,0.599174070829683,0.904635067114094,0.628838719653626,0.96158861885003,1
0.917278039850736,0.703697705802969,0.633775497434614,0.66886884787472,0.535665687335704,0.71907231772377,1
0.926413433781596,0.758272604588394,0.638968839944938,0.806865212527964,0.569429410855111,0.806609365737997,1
0.764775047525171,0.683454790823212,0.476160680765862,0.903523489932886,0.604236895005412,0.851274451689389,1
0.725255227768781,0.580026990553306,0.510198973845576,0.921854026845637,0.612409154167311,0.905290456431535,1
0.899172709990847,0.673954116059379,0.624953072206232,0.796854026845638,0.609826813050874,0.836573799644339,1
0.917834260367528,0.727516869095817,0.637091728194218,0.690645973154362,0.518432039585588,0.748429164196799,1
0.851351827078786,0.759203778677463,0.592979602052309,0.888765380313199,0.59473480748415,0.826896858328394,1
0.663335210870943,0.526801619433198,0.39926166937805,0.908745805369128,0.601670017009432,0.921591582691168,1
0.873597127367458,0.697962213225371,0.597171818295582,0.889107941834452,0.633902891603525,0.968687018375815,1
0.911469407871576,0.768110661268556,0.628707295707671,0.630585850111857,0.501592701407144,0.672199170124481,1
0.907466732380483,0.772645074224022,0.636591165060693,0.840401286353467,0.579263955466213,0.783995257854179,1
0.678060973033866,0.579716599190283,0.393755474909273,0.908081655480984,0.605574454925004,0.90540901007706,1
0.806164190663944,0.640917678812416,0.57771242647979,0.916338087248323,0.615509509819081,0.955038529934795,1
0.900644230092234,0.759122807017544,0.623326242022275,0.700482382550335,0.547889284057523,0.714493183165382,1
0.923005703020489,0.756099865047234,0.637905143286197,0.744491051454139,0.533972475645585,0.804416123295791,1
0.796377525874815,0.712064777327935,0.517769991240145,0.893078859060403,0.595330137621772,0.834143449911085,1
